Customer_ID,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
C21411,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,519.792,4,0.4,-112.6216
C23010,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,31.176,3,0.2,-5.4558
C46793,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,10.368,2,0.2,3.6288
C64549,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,2.724,2,0.7,-1.9068
C24466,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,254.352,3,0.2,0
C53239,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,3.762,3,0.7,-2.7588
C24718,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,10.272,3,0.2,3.21
C65219,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,659.97,3,0,197.991
C39818,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Phones,113.73,3,0,32.9817
C49285,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,5.104,1,0.2,1.6588
C60342,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,16.448,2,0.2,5.5512
C52277,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Office Supplies,Appliances,81.92,4,0,22.1184
C35017,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Furniture,Furnishings,254.9,5,0,76.47
C59339,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,15.12,5,0.2,4.914
C40149,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,7.872,3,0.2,0.8856
C42332,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,8.32,5,0.2,2.808
C21147,Second Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,89.95,5,0,43.176
C34259,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,25.2,4,0,11.592
C50991,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,37.59,3,0,17.6673
C41149,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Storage,14.97,1,0,4.1916
C54765,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Technology,Accessories,1.98,2,0,0.891
C31092,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Binders,39.936,4,0.7,-26.624
C62084,First Class,Consumer,United States,Boca Raton,Florida,33433,South,Technology,Accessories,18.464,2,0.2,2.308
C56596,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,4.896,3,0.7,-3.4272
C15230,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Bookcases,145.764,6,0.7,-247.7988
C38710,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,9.612,6,0.7,-7.3692
C35973,First Class,Home Office,United States,San Diego,California,92037,West,Technology,Accessories,199.75,5,0,87.89
C16471,First Class,Home Office,United States,San Diego,California,92037,West,Furniture,Tables,1673.184,12,0.2,20.9148
C49636,First Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,12.18,7,0,3.8976
C46942,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,57.68,4,0,19.0344
C30542,Standard Class,Consumer,United States,Dubuque,Iowa,52001,Central,Technology,Phones,263.96,4,0,76.5484
C32274,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,299.94,6,0,128.9742
C31976,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,25.76,7,0,0.5152
C25796,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Technology,Phones,271.9,2,0,78.851
C53359,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,45.84,3,0,15.5856
C52404,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,9.82,2,0,3.2406
C57606,Standard Class,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Fasteners,93.36,12,0,0.9336
C25661,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,541.24,4,0,5.4124
C27563,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,106.32,3,0,49.9704
C19175,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Chairs,1323.9,5,0,383.931
C39690,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,126.624,6,0.2,41.1528
C34010,First Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,125.944,7,0.2,15.743
C46767,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,663.92,5,0.2,207.475
C23260,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,120,8,0,13.2
C44548,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.29,1,0,1.4805
C59384,Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,18.84,3,0,6.0288
C26057,First Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,60.672,6,0.2,12.8928
C46763,First Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Art,30.816,9,0.2,2.6964
C55249,Second Class,Corporate,United States,Modesto,California,95351,West,Technology,Phones,52.792,1,0.2,4.6193
C24768,First Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Appliances,83.9,10,0,20.975
C43942,First Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,11.76,2,0,5.7624
C62033,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Appliances,4.992,3,0.8,-12.9792
C57360,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,87.92,5,0.2,29.673
C45653,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Furniture,Chairs,657.93,5,0.3,-93.99
C45056,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,1.044,1,0.8,-1.827
C35400,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,210.68,2,0,50.5632
C59028,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,78.8,1,0,1.576
C56623,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,19.99,1,0,6.7966
C21059,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,772.68,4,0,108.1752
C20163,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,106.08,6,0.2,-9.282
C43439,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Furnishings,23.076,3,0.6,-10.9611
C25157,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,25.92,5,0.2,9.072
C58219,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,47.952,3,0.2,16.1838
C41082,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,0.984,2,0.8,-1.476
C58438,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,75.384,9,0.6,-20.7306
C37798,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Labels,4.608,2,0.2,1.6704
C29152,First Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,37.68,6,0,16.956
C44870,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,41.91,3,0,10.8966
C39696,Second Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,435.999,3,0.15,5.1294
C40175,Second Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,388.704,6,0.2,38.8704
C49754,Second Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,572.58,6,0,34.3548
C54072,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,33.18,2,0,11.613
C20296,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Accessories,63.88,4,0,24.9132
C15400,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,26.72,1,0,11.7568
C32507,Second Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,295.056,9,0.2,106.9578
C39677,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,393.25,5,0,129.7725
C45784,Second Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,2.214,3,0.7,-1.476
C48833,Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,16.272,3,0.2,5.2884
C58350,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,706.86,7,0,197.9208
C49992,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,5.97,5,0.7,-4.577
C29183,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,21.184,1,0.2,4.7664
C16961,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,41.376,6,0.2,3.1032
C33967,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,17.94,3,0,4.485
C64564,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,2.655,1,0.7,-1.8585
C56986,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,892.35,5,0,267.705
C24000,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Bookcases,307.666,2,0.15,28.9568
C54892,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,728.82,9,0,29.1528
C54233,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.36,5,0.2,13.959
C22475,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,43.176,3,0.2,15.1116
C59585,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,4.16,2,0,1.7472
C54404,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,61.4,5,0,28.858
C53617,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,24.448,2,0.2,8.8624
C63257,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,263.96,4,0,71.2692
C30645,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,359.97,3,0,100.7916
C62874,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96,2,0,6.2208
C20591,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,116.82,3,0,5.841
C37012,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,276.784,2,0.2,89.9548
C47971,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,239.97,3,0,86.3892
C60383,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,16.02,6,0,6.0876
C25241,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,454.56,5,0.2,-107.958
C24726,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,141.42,5,0.6,-187.3815
C37257,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,310.744,4,0.3,-26.6352
C27376,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,12.736,4,0.2,2.2288
C60342,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,6.47,5,0.8,-9.705
C60921,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,13.748,14,0.8,-22.6842
C65025,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,15.224,2,0.8,-38.8212
C33880,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,27.42,3,0,9.3228
C60867,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Office Supplies,Binders,165.98,1,0,74.691
C55688,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Technology,Accessories,75,3,0,18
C38855,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,134.272,8,0.2,46.9952
C30817,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Labels,146.544,6,0.2,47.6268
C54876,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,131.904,3,0.2,47.8152
C15465,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,203.88,5,0.2,20.388
C56348,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,14.301,7,0.7,-10.4874
C36185,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,718.64,10,0.2,-161.694
C34855,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,61.1,5,0,18.33
C36051,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,28.08,3,0.2,5.265
C25315,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,10.496,4,0.2,1.1808
C46168,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,39.92,2,0.2,12.974
C51261,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,77.58,9,0,20.1708
C32568,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,269.36,7,0,70.0336
C27516,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,5.76,2,0,2.8224
C41033,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,109.9,5,0,32.97
C17167,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,23.88,3,0,10.5072
C17515,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,26.2,4,0,12.052
C39491,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,12.96,2,0,6.2208
C52049,Second Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,234.95,5,0,32.893
C42766,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,118.25,5,0,34.2925
C24505,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,4.28,1,0,1.926
C38422,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,26.85,3,0,5.1015
C30249,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,3357.6,3,0.2,377.73
C54031,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,8.26,2,0,3.7996
C60849,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,2973.32,7,0.2,334.4985
C53937,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,104.79,7,0,29.3412
C41872,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,775.728,6,0.2,58.1796
C40528,First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,89.0664,1,0.32,-17.0274
C40873,First Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,175.44,6,0.2,52.632
C20813,First Class,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,438.336,4,0.2,-87.6672
C33016,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,215.544,4,0.3,-58.5048
C55463,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,55.584,6,0.2,20.844
C42430,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,127.386,2,0.3,-25.4772
C18341,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,248.43,5,0.3,-17.745
C25824,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,11.648,4,0.8,-30.8672
C53375,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,85.246,2,0.3,-1.2178
C47722,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,20.64,5,0.2,2.322
C38448,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,148.02,3,0,41.4456
C53445,Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,33.29,1,0,7.9896
C45657,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,204.95,5,0,100.4255
C22954,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,526.344,4,0.3,-75.192
C37769,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,41.96,2,0,10.9096
C33340,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,451.152,3,0.2,0
C35602,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,31.504,11,0.2,11.0264
C26222,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,30.672,3,0.2,9.585
C39925,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,1079.976,4,0.4,125.9972
C60619,Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,161.568,2,0.2,-28.2744
C39318,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,2.934,3,0.8,-4.9878
C51243,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,18.528,2,0.2,4.4004
C29209,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,670.752,3,0.2,-125.766
C20731,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,64.96,5,0.6,-43.848
C41975,First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,41.94,2,0,15.0984
C47668,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,11.96,2,0,5.8604
C56567,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,13.12,4,0,3.8048
C54050,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,535.41,3,0,160.623
C57034,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,72.78,3,0.6,-70.9605
C56333,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,36.84,3,0,17.3148
C19284,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,87.71,7,0,41.2237
C19287,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,562.2925,7,0.45,-255.5875
C53248,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,56.52,9,0,21.4776
C38307,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,11.264,8,0.2,1.2672
C44232,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,284.08,10,0.2,24.857
C62938,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.496,4,0.2,6.7048
C48024,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,14.73,3,0,7.2177
C15034,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,186.54,3,0,50.3658
C51366,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,557.728,4,0.2,6.9716
C21897,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,159.968,4,0.2,-31.9936
C56396,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Appliances,471.9,6,0,155.727
C18539,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,3.52,2,0,1.6896
C22477,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,49.12,4,0,23.0864
C21298,Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,20.16,7,0,9.8784
C41889,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,10.68,2,0,5.0196
C39168,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,141.96,2,0,39.7488
C65137,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,32.48,2,0,4.872
C57864,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,20.04,3,0,9.6192
C44920,First Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,13999.96,4,0,6719.9808
C63537,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,238,2,0,38.08
C38543,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,61.96,2,0,27.882
C34878,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,239.372,2,0.3,-23.9372
C28103,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,595,5,0,95.2
C40848,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,16.032,3,0.2,5.6112
C49439,Standard Class,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,199.75,5,0,87.89
C46641,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,227.96,2,0,36.4736
C37048,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,293.52,6,0,76.3152
C55617,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,307.98,2,0,89.3142
C41360,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,96.96,6,0,33.936
C28738,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,117.488,7,0.2,41.1208
C43542,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,11.952,3,0.2,4.1832
C20244,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,512.499,3,0.15,-30.147
C37158,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,863.128,7,0.2,-32.3673
C47246,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,2036.86,7,0,366.6348
C33572,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,449.568,2,0.2,-73.0548
C34947,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,108.96,3,0,32.688
C55974,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,264.18,7,0,68.6868
C19607,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1,0,1.4112
C35439,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.904,6,0.2,14.1426
C57283,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,23.92,4,0,4.0664
C25207,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,156.512,4,0.2,52.8228
C20594,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,128.34,6,0,37.2186
C19816,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,474.95,5,0,142.485
C43701,Standard Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,999.98,2,0,449.991
C52382,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,277.5,4,0.5,-188.7
C47111,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,1252.704,8,0.4,-480.2032
C34084,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,110.97,5,0.4,-24.0435
C58513,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736
C29345,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,1.892,1,0.6,-0.9933
C60130,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,63.312,3,0.2,20.5764
C33180,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,7.824,1,0.2,2.934
C17594,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,170.072,4,0.3,-12.148
C39464,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,62.82,9,0,29.5254
C55293,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,19.44,3,0,9.3312
C50010,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,7.38,1,0,3.6162
C42720,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,38.88,6,0,18.6624
C28894,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,187.76,4,0,76.9816
C43626,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Binders,6.048,7,0.7,-4.2336
C49518,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Appliances,98.352,3,0.2,9.8352
C49020,First Class,Consumer,United States,Durham,North Carolina,27707,South,Furniture,Furnishings,335.744,2,0.2,25.1808
C58518,Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,8.96,2,0,4.3904
C56749,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,89.568,4,0.2,-1.1196
C47721,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,71.96,5,0.2,7.196
C36083,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,15.552,3,0.2,5.4432
C36429,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,10.43,5,0.8,-18.2525
C44281,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,72.784,1,0.2,-18.196
C62606,Same Day,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,67.15,5,0,16.7875
C42503,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,549.98,2,0,142.9948
C44799,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,11.82,3,0,4.728
C60216,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,4643.8,4,0,2229.024
C19719,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,577.764,2,0.1,115.5528
C44066,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Furniture,Tables,191.5155,1,0.45,-76.6062
C54950,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,2.624,1,0.2,0.4264
C55308,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,1369.764,6,0.7,-913.176
C34298,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,294.368,4,0.2,-58.8736
C14998,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,81.568,2,0.2,7.1372
C34044,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,44.46,5,0.6,-17.784
C24516,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,314.088,3,0.2,19.6305
C26075,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,6.336,4,0.7,-4.6464
